Name       RA      Dec  perr  T90  flu fle   P1 p1e  Phi  Sp     Phie
090709A	289.944	60.728	1.0	89	257	3	7.8	0.3	1.22  PL	0.03
090708	154.632	26.616	1.7	15.0	6.9	1.0	1.3	0.3	1.78  PL	0.22
090628	237.038	-15.969	1.7	20.1	7.0	0.8	1.5	0.2	1.36  PL	0.20
090621B	313.455	69.034	1.7	0.14	0.70	0.10	3.9	0.5	0.82  PL	0.23
090621A	10.987	61.938	1.7	NA	NA	NA	NA	NA	NA	NA NA
090618	294.008	78.352	0.46	113.2	1050	10	38.9	0.8	1.42  CPL	0.08
090607	191.194	44.108	1.9	2.3	1.1	0.2	0.7	0.1	1.25  PL	0.30
090531B	252.070	-36.015	2.1	80	7.1	0.9	1.25	0.1	1.51  PL	0.22
090531A	178.672	7.824	1.1	32	13	1	1.3	0.2	0.86  CPL	0.42
090530	179.400	26.590	1.9	48	11	1	2.5	0.3	1.61  PL	0.17
090529	212.446	24.450	2.0	NA	6.8	1.7	0.4	0.1	2.00  PL	0.3
090520	11.613	-8.000	3	20	3.4	0.5	NA	NA	0.8  PL	0.2
090519	142.317	0.190	2.0	64	12	1	0.6	0.2	1.02  PL	0.20
090518	119.957	0.778	1.2	6.9	4.7	0.4	2.4	0.2	1.54  PL	0.14
090516A	138.246	-11.848	1.5	210	90	6	1.6	0.2	1.84  PL	0.11
090515	164.166	14.469	2.1	0.036	0.2	0.03	5.7	0.9	0.05  CPL	1.36
090510	333.552	-26.598	1.7	0.3	3.4	0.4	9.7	1.1	0.98  PL	0.20
090509	241.422	-28.385	2.1	335	33	4	1.5	0.3	1.75  PL	0.20
090429B	210.672	32.167	1.3	5.5	3.1	0.3	1.6	0.2	0.47  NA	0.77
090429A	90.573	-52.389	1.7	188	10	2	0.6	0.1	1.55  PL	0.22
090426	189.082	32.978	1.7	1.2	1.8	0.3	2.4	0.3	1.93  PL	0.22
090424	189.531	16.829	1.0	48	210	0.0	71.0	2.0	1.19  CPL	0.15
090423	148.891	18.165	1.1	10.3	5.9	0.4	1.7	0.2	0.80  CPL	0.50
090422	294.746	40.398	2.0	8.5 	2.3	0.4	1.7	0.2	1.72  PL	0.30
090419	197.006	-75.615	2.1	450	25	2	0.4	0.1	1.38  PL	0.16
090418B	225.910	17.224	1.9	65.0	160	NA	NA	NA	1.42  CPL	NA
090418A	269.320	33.407	1.4	56	46	2	1.9	0.3	1.48  PL	0.07
090417B	209.687	47.015	1	NA	23	2	0.3	0.1	1.85  PL	0.14
090417A	34.993	-7.141	2.8	0.072	0.19	0.05	3.6	1.0	0.65  CPL	2.11
090410	334.956	15.419	1.8	165	56	2	1.9	0.1	1.19  PL	0.05
090407	68.979	-12.684	2.2	310	11	2	0.6	0.1	1.73  PL	0.29
090404	239.233	35.518	1.0	84	30	1	1.9	0.2	2.32  PL	0.08
090401B	95.095	-8.963	1.0	183	100	0	23.1	0.5	1.37 NA	0.05
090401A	350.920	29.762	1.0	112	110	0	10.9	0.5	1.70  PL	0.05
090313	198.400	8.086	2.2	79	14	2	0.8	0.3	1.91  PL	0.29
090309A	284.978	-25.274	2.3	3.0	1.3	0.3	0.9	0.2	1.36  PL	0.33
090308A	183.545	-48.754	3.4	48	2.6	0.6	0.1	0.0	2.33  PL	0.37
090307A	245.007	-28.647	3.3	22	2.6	0.6	0.2	0.1	1.08  PL	0.39
090306B	231.204	-6.958	2.8	20.4	31	NA	2.5	NA	1.02  CPL	NA
090305A	241.764	-31.572	2.3	0.4	0.75	0.13	1.9	0.4	0.86  PL	0.33
090301A	338.142	26.639	1.0	41.0	230	3	18.7	0.6	1.08  CPL	0.12
090205	220.917	-27.848	2.0	8.8	1.9	0.3	0.5	0.1	2.15  PL	0.23
090201	92.051	-46.604	1.0	83	300	10	14.7	1.0	0.88  CPL	0.18
090129	269.105	-32.793	1.0	17.5	21	1	3.7	0.2	1.88  PL	0.06
090123	6.794	-23.503	1.5	131	29	2	1.7	0.3	1.74  PL	0.12
090118	49.865	18.478	3.7	16	4.0	NA	NA	NA	1.35  PL	NA
090113	32.067	33.436	1.0	9.1	7.6	0.4	2.5	0.2	1.60  PL	0.10
090111	251.656	0.067	1.4	24.8	6.2	0.6	0.9	0.2	2.37  PL	0.17
090107A	302.409	4.744	2.4	12.2	2.3	0.5	1.1	0.2	1.69  PL	0.27
090102	128.248	33.107	1.4	27.0	0.68	0.03	5.5	0.8	1.36  PL	0.08
081230	37.330	-25.145	1.4	60.7	8.2	0.8	0.7	0.1	1.97 NA	0.16
081228	39.477	30.833	2.3	3.0	0.89	0.18	0.6	0.1	2.10  PL	0.31
081226A	120.478	-69.014	2.1	0.4	0.99	0.18	2.4	0.4	1.36  PL	0.29
081222	22.748	-34.095	1.0	24	48	1	7.7	0.2	1.08  CPL	0.15
081221	15.801	-24.542	1.0	34	181	3	18.2	0.5	1.21  CPL	0.13
081211B	168.231	53.845	3.0	NA	6.1	NA	NA	NA	1.73  PL	NA
081211A	328.082	-33.818	2.3	3.5	1.3	0.3	0.8	0.2	2.34  PL	0.41
081210	70.485	-11.263	1.0	146	18	2	2.5	0.2	1.42  PL	0.14
081203B	228.789	44.427	3.0	23.4	21	NA	NA	NA	1.65  PL	NA
081203A	233.071	63.514	1.1	294	77	3	2.9	0.2	1.54  PL	0.06
081128	20.800	38.123	1.0	100	23	2	1.3	0.2	1.08  CPL	0.45
081127	332.075	6.858	2.4	37	4.9	1.0	0.6	0.2	2.10  PL	0.35
081126	323.526	48.714	1.0	54	33	1	3.7	0.2	1.27  PL	0.06
081121	89.282	-60.612	1.4	14	41	3	4.4	1.0	0.43  CPL	0.54
081118	82.572	-43.305	1.6	67	12	1	0.6	0.2	2.10  PL	0.16
081109A	330.798	-54.711	1.0	190	36	2	1.1	0.0	1.72  PL	0.09
081104	100.500	-54.722	1.3	59.1	20	2	1.0	0.3	2.00  PL	0.14
081102	331.178	52.991	1.1	63	23	2	1.4	0.3	1.73  PL	0.13
081101	95.836	-0.112	1.7	0.20	0.62	0.10	3.6	0.5	0.24  CPL	1.12
081029	346.776	-68.179	2.2	270	21	2	0.5	0.2	1.43  PL	0.18
081028A	121.893	2.305	1.2	260	37	2	0.5	0.1	1.25  PL	0.38
081025	245.298	60.466	2.8	23	19	2	1.3	0.2	1.12  PL	0.05
081024A	27.891	61.352	1.7	1.8	1.2	0.2	1.1	0.1	1.23  PL	0.21
081022	226.584	12.409	1.4	160	25	2	0.6	0.1	1.67  PL	0.11
081017	230.209	-32.790	2.3	320	14	2	0.07	0.01	1.64  PL	0.23
081016B	14.582	-43.536	2.3	2.6	0.99	0.18	0.5	0.1	0.92  PL	0.32
081012	30.184	-17.627	1.8	29	11	1	1.0	0.2	1.03  PL	0.18
081011	220.363	33.548	2.3	9	1.6	0.3	0.4	0.1	1.47  PL	0.28
081008	279.968	-57.433	1.1	185.5	43	2	1.3	0.1	1.69  PL	0.07
081007	339.963	-40.146	1.5	10.0	7.1	0.8	2.6	0.4	2.51  PL	0.20
080928	95.061	-55.176	2.3	280	25	2	2.1	0.1	1.77  PL	0.12
080919	265.221	-42.375	1.9	0.6	0.72	0.11	1.2	0.2	1.10  PL	0.26
080916B	163.632	69.061	2.1	32	6.3	0.9	0.6	0.2	1.49  PL	0.23
080916A	336.289	-57.026	1.0	60	40	1	2.7	0.2	1.17  CPL	0.21
080915B	213.088	-11.491	1.0	3.9	9.9	0.6	8.5	0.3	1.48  CPL	0.35
080915A	17.911	-76.042	2.4	14	2.3	0.5	0.5	0.1	1.64  PL	0.29
080913	65.741	-25.127	1.5	8	5.6	0.6	1.4	0.2	0.46  CPL	0.70
080906	228.055	-80.540	1.7	147	35	2	1.0	0.2	1.59  PL	0.09
080905B	301.746	-62.568	1.9	128	18	2	0.5	0.1	1.78  PL	0.15
080905A	287.663	-18.865	2.1	1.0	1.4	0.2	1.3	0.2	0.85  PL	0.24
080903	86.790	51.256	1.0	66	14	1	0.8	0.1	0.84  CPL	0.52
080822B	63.560	25.760	3.6	64	1.7	0.6	0.06	0.02	2.54  PL	0.5
080810	356.783	0.310	1.2	106	46	2	2.0	0.2	1.34  PL	0.06
080805	314.231	-62.433	1.0	78	25	1	1.1	0.1	1.53  PL	0.07
080804	328.675	-53.189	1.2	34	36	2	3.1	0.4	1.19  PL	0.09
080802	270.729	-32.329	1.6	176	13	2	0.3	0.0	1.76  PL	0.19
080727C	32.638	64.130	1.0	79.7	52	2	2.3	0.2	0.87  CPL	0.20
080727B	276.871	1.173	1.0	8.6	31	1	7.6	0.2	0.80  CPL	0.17
080727A	208.416	-18.572	2.4	4.9	1.3	0.3	0.3	0.2	1.25  PL	0.34
080725	121.699	-13.984	1.3	120	37	2	2.3	0.3	1.50  PL	0.10
080723A	274.461	-6.910	1.6	17.3	3.3	0.4	0.9	0.1	1.77  PL	0.21
080721	224.481	-11.709	1.3	16.2	120	10	20.9	1.8	1.11  PL	0.08
080714	188.104	-60.274	1.0	33	25	1	4.2	0.3	1.52  PL	0.08
080710	8.259	19.484	2.3	120	14	2	1.0	0.2	1.47  PL	0.23
080707	32.627	33.100	1.8	27.1	5.2	0.6	1.0	0.1	1.77  PL	0.19
080703	101.822	-63.211	2.2	3.4	2.0	0.3	1.0	0.2	1.53  PL	0.22
080702B	355.616	-5.424	3.5	20	5.0	0.9	0.5	0.1	1.44  PL	0.13
080702A	313.049	72.278	3.0	0.5	0.36	0.10	0.7	0.2	1.34  PL	0.42
080701	45.944	75.481	1.4	18	7.1	0.7	2.2	0.2	2.24  PL	0.17
080623	237.667	-62.044	1.4	15.2	10	1	2.0	0.3	1.35  NA	0.15
080613B	173.806	-7.102	1.0	105	58	2	2.7	0.2	1.39  PL	0.06
080607	194.964	15.910	1.0	79	240	0.0	23.1	1.1	1.31  PL	0.04
080605	262.130	4.010	1.0	20	133	2	19.9	0.6	1.11  CPL	0.14
080604	236.960	20.557	2.0	82	8.0	0.9	0.4	0.1	1.78  PL	0.18
080603B	176.554	68.061	1.0	60	24	1	3.5	0.2	1.21  CPL	0.30
080602	19.177	-9.239	1.7	74	32	2	2.9	0.2	1.43  PL	0.13
080524	268.449	80.143	2.5	9	2.9	0.5	0.4	0.2	1.1  PL	0.2
080523	20.769	-64.060	1.7	102	8.8	1.0	0.5	0.1	1.65  PL	0.18
080520	280.179	-54.964	2.4	2.8	0.55	0.17	0.5	0.1	2.90  PL	0.51
080517	102.274	50.741	2.4	64.6	5.6	1.2	0.6	0.2	1.54  PL	0.33
080516	120.661	-26.146	2.1	5.8	2.6	0.4	1.8	0.3	1.82  PL	0.27
080515	3.166	32.564	1.6	21	20	3	3.9	0.7	0.94  CPL	1.21
080506	329.467	38.961	2.5	150	13	2	0.4	0.1	1.87  PL	0.19
080503	286.686	68.803	3.5	170	20	1	0.9	0.1	2.00  PL	0.13
080430	165.331	51.682	1.0	16.2	12	1	2.6	0.2	1.73  PL	0.09
080426	26.510	69.469	1.1	1.7	3.7	0.3	4.8	0.3	1.98  PL	0.13
080413B	326.138	-19.981	1.0	8.0	32	1	18.7	0.8	1.26  CPL	0.27
080413A	287.301	-27.677	1.0	46	35	1	5.6	0.2	1.57  PL	0.06
080411	37.961	-71.297	1.0	56	264	1	43.2	0.9	1.75  PL	0.03
080409	84.304	5.078	2.0	20.2	6.1	0.7	3.7	0.3	2.10  PL	0.20
080330	169.278	30.607	1.8	61	3.4	0.8	0.9	0.2	2.53  PL	0.45
080328	80.490	47.523	1.0	90.6	94	2	5.5	0.3	1.52  PL	0.04
080325	277.906	36.516	2.0	128.4	49	4	1.4	0.6	1.68  PL	0.17
080320	177.763	57.162	1.8	14	2.7	0.4	0.6	0.1	1.70  PL	0.22
080319D	99.479	23.982	2.6	24	3.2	0.7	0.1	0.1	1.92  PL	0.35
080319C	259.006	55.393	1.0	34	36	1	5.2	0.3	1.37  PL	0.07
080319B	217.919	36.300	1.0	NA	810	10	24.8	0.5	1.04  PL	0.02
080319A	206.352	44.080	1.7	64	48	4	1.2	0.2	1.60  PL	0.13
080315	155.124	41.701	3.3	65	1.4	0.5	0.04	0.01	2.51  PL	0.59
080310	220.040	-0.164	1.4	365	23	2	1.3	0.2	2.32  PL	0.16
080307	136.629	35.151	1.6	125.9	8.7	1.2	0.4	0.1	1.78  PL	0.21
080303	112.019	-70.231	1.6	67	6.6	1.0	1.4	0.2	1.54  PL	0.25
080229A	228.220	-14.697	1.5	64	90	2	5.7	0.2	1.91  PL	0.06
080218B	177.927	-53.086	2.0	6.2	5.1	1.0	3.1	0.6	0.11  CPL	2.44
080218A	355.941	12.159	2.5	27.6	6.3	1.4	1.4	0.4	2.34  PL	0.35
080212	231.145	-22.739	1.5	123	29	3	1.2	0.3	0.31  CPL	0.64
080210	251.259	13.826	1.1	45	18	1	1.6	0.2	1.77  PL	0.12
080207	207.514	7.492	1.2	340	61	2	1.0	0.3	1.17  CPL	0.27
080205	98.261	62.782	1.5	106.5	21	1	1.4	0.2	2.08  PL	0.12
080130	261.632	-53.190	2.8	65	7.7	2.8	0.2	0.1	1.21  PL	0.12
080129	105.297	-7.840	2.4	48	8.9	1.4	0.2	0.1	1.34  PL	0.26
080123	338.974	-64.930	4.1	115	5.7	1.7	1.8	0.4	2.15  PL	0.54
080121	137.235	41.841	3	0.7	0.3	0.2	NA	NA	2.6  PL	0.8
071227	58.132	-55.959	1.7	1.8	2.2	0.3	1.6	0.2	0.99  PL	0.22
071129	220.039	-26.667	2.2	420	35	3	0.9	0.2	1.94  PL	0.16
071122	276.576	47.102	2.3	68.7	5.8	1.1	0.4	0.2	1.77  PL	0.31
071118	299.839	70.130	2.7	71	5.0	1.0	0.3	0.1	1.63  PL	0.29
071117	335.026	-63.442	1.0	6.6	24	1	11.3	0.4	1.57  PL	0.06
071112C	39.218	28.368	1.0	15	30	4	8	1	1.09  PL	0.07
071112B	260.213	-80.884	2.2	0.30	0.48	0.09	1.3	0.3	0.69  PL	0.34
071101	48.179	62.524	2.7	9.0	0.76	0.26	0.4	0.1	2.25  PL	0.58
071031	6.399	-58.048	2.1	180	9.0	1.3	0.5	0.1	2.42  PL	0.29
071028B	354.163	-31.630	3	55	2.5	0.8	1.4	0.5	1.45  PL	0.25
071028A	119.828	21.473	2.2	27.0	3.0	0.5	0.3	0.1	1.87  PL	0.26
071025	355.065	31.784	1.3	109	65	2	1.6	0.2	1.79  PL	0.05
071021	340.573	23.764	3.4	225	13	2	0.7	0.1	1.70  PL	0.21
071020	119.666	32.857	1.0	4.2	23	1	8.4	0.3	1.11  PL	0.05
071018	164.685	53.822	2.1	376.0	10	2	0.2	0.1	1.63  PL	0.26
071013	279.501	33.846	2.5	26	3.2	0.7	0.4	0.2	1.60  PL	0.36
071011	8.395	61.132	1.3	61	0.22	0.02	1.7	0.3	1.41  PL	0.12
071010C	338.054	66.159	NA	NA	NA	NA	NA	NA	NA	NA NA
071010B	150.531	45.733	1.0	NA	44	1	7.7	0.3	1.53  CPL	 NA
071010A	288.040	-32.385	2.5	6	2.0	0.4	0.8	0.3	2.33  PL	0.37
071008	151.571	44.303	2.0	18	2.4	0.4	0.5	0.1	2.23  PL	0.27
071006	335.294	-23.147	1.9	50	1.4	0.2	13	3	0.75  PL	0.21
071003	301.857	10.954	1.0	150	83	3	6.3	0.4	1.36  PL	0.07
071001	149.707	-59.763	2	58.5	7.7	0.8	0.9	0.1	1.62  PL	0.17
070923	184.623	-38.294	2.1	0.05	0.5	0.09	2.4	0.4	1.02  PL	0.29
070920B	0.127	-34.844	1	20.2	6.6	0.5	0.8	0.1	0.67  CPL	NA
070920A	100.968	72.250	2.1	56	5.1	0.7	0.3	0.1	1.69  PL	0.21
070917	293.923	2.420	1.0	7.3	20	1	8.5	0.3	1.52  PL	0.05
070913	228.737	-24.278	1.7	3.2	2.5	0.3	1.4	0.2	1.61  PL	0.19
070911	25.819	-33.484	1.5	162	120	2	3.9	0.2	1.72  PL	0.04
070810B	8.952	8.822	2.5	0.08	0.12	0.03	1.8	0.4	1.44  PL	0.37
070810A	189.947	10.747	1.3	11.0	6.9	0.6	1.9	0.2	2.04  PL	0.14
070809	203.767	-22.119	1.7	1.3	1.0	0.1	1.2	0.2	1.69  PL	0.22
070808	6.761	1.180	1.2	32	12	1	2.0	0.2	1.47  PL	0.14
070805	245.057	-59.957	1.5	31.0	7.2	0.8	0.7	0.2	1.84  PL	0.20
070802	36.903	-55.517	2.0	16.4	2.8	0.5	0.4	0.1	1.79  PL	0.27
070731	328.581	-15.740	1.9	2.9	1.6	0.3	1.2	0.2	1.65  PL	0.23
070729	56.296	-39.330	2.2	0.9	1.0	0.2	1.0	0.2	0.27	NA NA
070724A	27.824	-18.610	1.2	0.4	0.3	0.07	1.0	0.2	1.81  PL	0.33
070721B	33.128	-2.198	1.2	340	36	2	1.5	0.3	1.34  PL	0.11
070721A	3.144	-28.530	2.3	3.4	    0.71	0.18	0.7	0.1	2.46  PL	0.41
070714B	57.853	28.294	1.4	64	    7.2	0.9	2.7	0.2	1.36  PL	0.19
070714A	42.933	30.241	1.3	2.0	    1.5	0.2	1.8	0.2	2.6  PL	0.2
070704	354.707	66.257	1.6	380	    59	3	2.1	0.2	1.79  PL	0.08
070628	115.271	-20.281	1.3	39.1	35	    2	5.1	0.3	1.91  PL	0.09
070621	323.806	-24.809	1.0	33.3	43	    1.0	2.5	0.3	1.57  PL	0.06
070616	32.096	56.946	2.6	402.4	192.00	3.47	1.93	0.14	1.61  PL	0.04
070612B	261.716	-8.747	1.1	13.5	16.80	1.16	2.47	0.39	1.55  PL	0.11
070612A	121.355	37.258	1.4	368.8	106.00	6.01	1.51	0.38	1.69  PL	0.10
070611	2.004	-29.756	1.9	12.2	3.91	0.57	0.82	0.21	1.66  PL	0.22
070531	6.714	74.315	1.7	44.5	10.80	1.27	1.00	0.22	1.41  PL	0.20
070529	283.717	20.648	1.7	109.2	25.70	2.45	1.43	0.36	1.34  PL	0.16
070521	242.659	30.260	1.1	37.9	80.10	1.77	6.53	0.27	1.1  CPL	 NA
070520B	121.886	57.588	1.8	65.8	9.25	1.09	0.43	0.14	1.14  PL	0.21
070520A	193.255	75.005	2.2	18.1	2.50	0.54	0.44	0.15	1.60  PL	0.33
070518	254.219	55.289	1.8	5.5	    1.62	0.24	0.68	0.13	2.11  PL	0.25
070517	277.556	-62.305	1.9	7.6	    2.15	0.35	0.95	0.17	1.94  PL	0.25
070509	237.874	-78.657	1.7	7.7	    1.75	0.25	0.68	0.12	2.33  PL	0.25
070508	312.832	-78.382	1.0	20.9	196.00	2.73	24.10	0.61	1.1  CPL	NA
070506	347.203	10.711	1.9	4.3	    2.10	0.23	0.96	0.13	1.73  PL	0.17
070429B	328.006	-38.857	1.8	0.47	0.63	0.10	1.76	0.24	1.72  PL	0.23
070429A	297.695	-32.420	2.5	163.3	9.10	1.43	0.41	0.15	2.10  PL	0.27
070427	28.871	-27.603	1.0	11.1	7.20	0.36	1.34	0.13	2.08  PL	0.10
070420	121.245	-45.564	1.0	76.5	140.00	4.48	7.12	0.76	1.2  CPL	 NA
070419B	315.709	-31.266	1.0	236.4	73.60	1.95	1.38	0.17	1.66  PL	0.05
070419A	182.755	39.903	2.3	115.6	5.58	0.83	0.20	0.10	2.35  PL	0.25
070412	181.525	40.133	1.5	33.8	4.84	0.66	0.66	0.12	1.45  PL	0.20
070411	107.342	1.061	1.5	121.5	27.00	1.55	0.91	0.13	1.72  PL	0.10
070406	198.956	16.530	3.3	1.2	     0.36	0.12	0.37	0.11	1.38  PL	0.60
070330	269.533	-63.799	1.9	9.0	     1.83	0.31	0.88	0.14	2.06  PL	0.22
070328	65.113	-34.079	1.0	75.3	90.60	1.79	4.22	0.24	1.24  PL	0.04
070326	40.337	-66.989	NA	NA	     3.45	NA	NA	NA	1.44  PL	NA
070318	48.486	-42.950	1.0	74.6	24.80	1.12	1.76	0.15	1.42  PL	0.08
070306	148.154	10.440	2.7	209.5	53.80	2.86	4.07	0.21	1.66  PL	0.10
070227	120.578	-46.302	2.3	7	   16.20	2.49	4.62	1.27	1.53  PL	0.27
070224	178.988	-13.355	2.0	34.5	3.05	0.51	0.34	0.11	2.42  PL	0.30
070223	153.453	43.132	1.2	88.5	17.00	1.20	0.69	0.15	1.85  PL	0.12
070220	34.800	68.800	1.0	129.0	104.00	2.33	5.88	0.29	1.40  PL	0.04
070219	260.220	69.345	1.9	16.6	3.19	0.44	0.67	0.13	1.78  PL	0.22
070209	46.213	-47.376	2.8	0.09	0.22	0.05	0.38	0.13	1.00  PL	0.38
070208	197.891	61.942	3.6	47.7	4.45	1.01	0.90	0.22	1.94  PL	0.36
070129	36.995	11.728	2.7	460.6	29.80	2.67	0.55	0.12	2.01  PL	0.15
070126	33.503	-73.553	3.7	51	    1.63	0.62	NA	NA	2.03  PL	0.51
070110	0.934	-52.978	1.1	88.400	16.20	1.08	0.60	0.12	1.58  PL	0.12
070107	159.422	-53.202	1.1	347.300	51.70	2.64	1.97	0.23	1.33  PL	0.10
070103	352.581	26.823	2.7	18.600	3.38	0.46	1.04	0.15	1.95  PL	0.21
061222B	105.353	-25.866	1.2	40.000	22.40	1.83	1.59	0.36	1.97  PL	0.13
061222A	358.254	46.524	1.2	71.400	79.90	1.58	8.53	0.26	1.35  PL	0.04
061218	149.260	-35.217	3.5	6.500	0.41	0.15	0.26	0.12	2.75  PL	0.63
061217	160.403	-21.152	2.2	0.210	0.42	0.07	1.49	0.24	0.86  PL	0.30
061210	144.521	15.613	2.3	85.300	11.10	1.76	5.31	0.47	1.56  PL	0.28
061202	105.255	-74.602	4.0	91.200	34.20	1.33	2.51	0.17	1.58  PL	0.07
061201	332.079	-74.568	1.2	0.760	3.34	0.27	3.86	0.31	0.81  PL	0.15
061126	86.615	64.204	1.0	70.800	67.70	2.21	9.76	0.38	1.32  PL	0.06
061121	147.228	-13.188	1.0	81.300	137.00	1.99	21.10	0.46	1.41  PL	0.03
061110B	323.912	6.872	1.6	134.000	13.30	1.21	0.45	0.11	1.03  PL	0.16
061110A	336.284	-2.252	1.1	40.700	10.60	0.76	0.53	0.12	1.67  PL	0.12
061102	148.394	-17.022	2.6	45.600	2.79	0.67	0.23	0.05	1.56  PL	0.37
061028	97.193	46.290	2.5	106.200	9.66	1.72	0.65	0.19	1.73  PL	0.30
061027	270.992	-82.239	3.7	150	    2.97	0.93	NA	NA	1.96  PL	0.46
061021	145.146	-21.953	1.0	46.200	29.60	1.01	6.11	0.27	1.30  PL	0.06
061019	91.675	29.527	3.1	183.800	25.90	4.05	2.12	0.44	1.92  PL	0.26
061007	46.299	-50.496	1.0	75.300	444.00	5.62	14.60	0.37	1.03  PL	0.03
061006	110.998	-79.195	1.8	129.900	14.20	1.42	5.24	0.21	1.72  PL	0.17
061004	97.795	-45.903	1.0	6.200	5.66	0.31	2.54	0.16	1.81  PL	0.10
061002	220.356	48.726	1.7	17.600	6.77	0.81	0.81	0.26	1.76  PL	0.21
060929	263.148	29.825	2.8	554.000	8.30	2.30	0.42	0.13	1.83  PL	0.44
060927	329.547	5.370	1.0	22.500	11.30	0.68	2.70	0.17	0.9  CPL	 NA
060926	263.926	13.039	1.4	8.000	2.19	0.25	1.09	0.14	2.54  PL	0.23
060923C	346.122	3.943	2.1	75.800	15.80	2.24	0.96	0.36	2.27  PL	0.24
060923B	238.193	-30.907	1.6	8.600	4.80	0.62	1.52	0.33	2.50  PL	0.25
060923A	254.623	12.341	2.1	51.700	8.69	1.33	1.32	0.26	1.70  PL	0.23
060919	276.900	-50.994	1.6	9.100	5.46	0.64	2.12	0.30	1.85  PL	0.19
060912A	5.285	20.971	1.0	5.000	13.50	0.62	8.58	0.44	1.74  PL	0.09
060908	31.828	0.335	1.1	19.300	28.00	1.11	3.03	0.25	1.0  CPL	 NA
060906	40.709	30.362	2.5	43.500	22.10	1.36	1.97	0.28	2.03  PL	0.11
060904B	58.218	-0.729	1.0	171.500	16.20	1.43	2.44	0.21	1.64  PL	0.14
060904A	237.731	44.984	1.5	80.100	77.20	1.51	4.87	0.20	1.55  PL	0.04
060825	18.132	55.796	1.0	8.000	9.63	0.48	2.66	0.17	1.2  CPL	 NA
060814	221.338	20.591	1.0	145.300	146.00	2.39	7.27	0.29	1.53  PL	0.03
060813	111.890	-29.844	1.0	16.100	54.60	1.40	8.84	0.39	1.0  CPL	 NA
060807	252.520	31.591	1.8	54.000	8.48	1.09	0.83	0.16	1.58  PL	0.21
060805A	220.928	12.580	2.7	5.300	0.72	0.20	0.34	0.11	2.20  PL	0.42
060804	112.219	-27.225	1.9	17.800	5.98	0.99	1.13	0.29	1.73  PL	0.26
060801	212.989	16.988	1.8	0.490	0.80	0.10	1.27	0.16	0.47  PL	0.24
060729	95.287	-62.221	4.1	115.300	26.10	2.11	1.17	0.13	1.75  PL	0.14
060728	16.644	-41.390	3.0	60	    2.29	0.70	NA	NA	1.44  PL	0.44
060719	18.420	-48.381	1.3	66.900	15.00	0.91	2.16	0.20	1.91  PL	0.11
060717	170.857	28.982	2.6	3.000	0.65	0.16	0.54	0.11	1.70  PL	0.37
060714	227.855	-6.544	1.5	115.000	28.30	1.67	1.28	0.13	1.93  PL	0.11
060712	184.067	35.540	2.2	26.300	12.40	2.17	1.64	0.60	1.62  PL	0.33
060708	7.831	-33.751	1.0	10.200	4.94	0.37	1.94	0.14	1.68  PL	0.12
060707	357.069	-17.904	1.4	66.200	16.00	1.51	1.01	0.23	0.6  CPL	 NA
060614	320.877	-53.027	1.0	108.700	204.00	3.63	11.50	0.74	2.02  PL	0.04
060607B	42.043	14.755	1.1	31.100	16.40	1.17	1.46	0.25	1.65  PL	0.12
060607A	329.705	-22.496	1.0	102.200	25.50	1.12	1.40	0.13	1.47  PL	0.08
060605	322.128	-6.071	1.9	79.100	6.97	0.90	0.46	0.12	1.55  PL	0.20
060604	337.224	-10.945	3.7	95.000	4.02	1.06	0.34	0.13	2.01  PL	0.42
060602A	149.579	0.314	1.6	75.000	16.10	1.57	0.56	0.20	1.25  PL	0.16
060526	232.834	0.288	1.4	298.200	12.60	1.65	1.67	0.18	2.01  PL	0.24
060522	322.954	2.895	1.5	71.100	11.40	1.11	0.55	0.15	1.56  PL	0.15
060516	71.170	-18.126	2.4	161.600	10.20	1.58	0.34	0.23	2.19  PL	0.25
060515	127.277	73.561	1.5	52.000	14.10	1.28	0.82	0.20	1.14  PL	0.15
060512	195.748	41.209	1.9	8.500	2.32	0.40	0.88	0.20	2.48  PL	0.30
060510B	239.259	78.591	1.9	275.200	40.70	1.76	0.57	0.11	1.78  PL	0.08
060510A	95.860	-1.163	1.3	20.400	80.50	3.12	14.70	1.13	1.57  PL	0.07
060507	89.911	75.250	1.1	183.300	44.50	2.30	1.27	0.22	1.83  PL	0.09
060505	331.772	-27.815	3.9	4	    9.44	1.71	2.65	0.63	1.29  PL	0.28
060502B	278.927	52.618	2.4	0.131	0.40	0.05	0.62	0.12	0.98  PL	0.19
060502A	240.937	66.604	1.0	28.400	23.10	1.02	1.69	0.21	1.46  PL	0.08
060501	328.374	44.002	1.3	21.900	12.20	1.03	1.98	0.26	1.45  PL	0.14
060428B	235.369	62.016	1.6	57.900	8.23	0.81	0.66	0.15	0.8  CPL	 NA
060428A	123.540	-37.167	1.0	39.500	13.90	0.78	2.28	0.20	2.03  PL	0.11
060427	124.177	62.657	2.1	64.000	4.99	0.88	0.27	0.13	1.87  PL	0.29
060424	7.359	36.787	1.7	37.500	6.76	0.81	1.61	0.19	1.71  PL	0.19
060421	343.629	62.730	1.0	12.200	12.50	0.57	2.94	0.18	1.55  PL	0.08
060418	236.431	-3.640	1.0	103.100	83.30	2.53	6.52	0.35	1.70  PL	0.06
060413	291.287	13.746	1.9	147.700	35.60	1.47	0.93	0.12	1.68  PL	0.08
